node_id,node_name,field_ordinal,field_alias,expression,source_table,source_field,is_computed
117,ВТ_ПенсионныеСчета_Свойства,17,ДатаСледующейФиксации,уп_ДатаФиксацииОбязательствНПОСрезПоследних.ДатаСледующейФиксации,уп_ДатаФиксацииОбязательствНПОСрезПоследних,ДатаСледующейФиксации,false
117,ВТ_ПенсионныеСчета_Свойства,18,ПериодГарантийногоВосполнения,уп_ПериодыГарантийногоВосполненияНПОСрезПоследних.ПериодГарантийногоВосполнения,уп_ПериодыГарантийногоВосполненияНПОСрезПоследних,ПериодГарантийногоВосполнения,false
117,ВТ_ПенсионныеСчета_Свойства,19,ПоСчетуТипДоговораЕПС,"ВЫБОР уп_ТипыПенсионныхСчетовДляЕПССрезПоследних.ТипДоговораЕПС
		КОГДА ЗНАЧЕНИЕ(Перечисление.нфо_ТипДоговораНПФ.Инвестиционный) 
			ТОГДА ""Инвестиционный""
		КОГДА ЗНАЧЕНИЕ(Перечисление.нфо_ТипДоговораНПФ.Страховой) 
			ТОГДА ""Страховой""

		ИНАЧЕ NULL

	КОНЕЦ",,,true
117,ВТ_ПенсионныеСчета_Свойства,20,УсловиеПрямогоУчастия_МодельОценки,"ВЫБОР ИФРС17_ПортфельДоговоровНПО.МодельОценки
		КОГДА ЗНАЧЕНИЕ(Перечисление.ИФРС17_МодельОценки.Общая)
			ТОГДА ""Договор без условий прямого участия""
		КОГДА ЗНАЧЕНИЕ(Перечисление.ИФРС17_МодельОценки.ПеременноеВознаграждение)
			ТОГДА ""Договор с условиями прямого участия""
	КОНЕЦ",,,true
117,ВТ_ПенсионныеСчета_Свойства,21,_case_,"ВЫБОР ИФРС17_ПараметрыГруппыДоговоровНПО.КатегорииДоговоровНПО
		КОГДА ЗНАЧЕНИЕ(Перечисление.ИФРС17_КатегорииДоговоровНПО.Страховые)
			ТОГДА ""Страховой""
		КОГДА ЗНАЧЕНИЕ(Перечисление.ИФРС17_КатегорииДоговоровНПО.ИнвестиционныеУДУпоИФРС17)
			ТОГДА ""Инвестиционный""
		КОГДА ЗНАЧЕНИЕ(Перечисление.ИФРС17_КатегорииДоговоровНПО.ИнвестиционныеУДУпоИФРС9)
			ТОГДА ""Инвестиционный договор с условиями дискреционного участия""
		КОГДА ЗНАЧЕНИЕ(Перечисление.ИФРС17_КатегорииДоговоровНПО.ИнвестиционныеБезУДУпоИФРС9)
			ТОГДА ""Инвестиционный договор",,,true
117,ВТ_ПенсионныеСчета_Свойства,22,ТипДоговораДляЕПС,"учитываемый в соответствии с требованиями Международного стандарта финансовой отчетности (IFRS) 9"" 
	КОНЕЦ",,,true
117,ВТ_ПенсионныеСчета_Свойства,23,НаличиеСПТ,ВТ_ПенсионныеСчетаСПТ.НаличиеСПТ,ВТ_ПенсионныеСчетаСПТ,НаличиеСПТ,false
118,Подзапрос_14,0,ПенсионныйСчет,ВТ_ПенсионныеСчета.ПенсионныйСчет,ВТ_ПенсионныеСчета,ПенсионныйСчет,false
119,Подзапрос_15,0,ПенсионныйСчет,ВТ_ПенсионныеСчета.ПенсионныйСчет,ВТ_ПенсионныеСчета,ПенсионныйСчет,false
120,Подзапрос_16,0,ПенсионныйСчет,ВТ_ПенсионныеСчета.ПенсионныйСчет,ВТ_ПенсионныеСчета,ПенсионныйСчет,false
121,Подзапрос_17,0,ПенсионныйСчет,ВТ_ПенсионныеСчета.ПенсионныйСчет,ВТ_ПенсионныеСчета,ПенсионныйСчет,false
122,Подзапрос_18,0,ПенсионныйСчет,ВТ_ПенсионныеСчета.ПенсионныйСчет,ВТ_ПенсионныеСчета,ПенсионныйСчет,false
123,ВТ_СостоянияПенсионныхСчетов,0,ПенсионныйСчет,уп_СостоянияПССрезПоследних.НомерСчета,уп_СостоянияПССрезПоследних,НомерСчета,false
123,ВТ_СостоянияПенсионныхСчетов,1,Состояние,уп_СостоянияПССрезПоследних.Состояние,уп_СостоянияПССрезПоследних,Состояние,false
123,ВТ_СостоянияПенсионныхСчетов,2,Период,уп_СостоянияПССрезПоследних.Период,уп_СостоянияПССрезПоследних,Период,false
123,ВТ_СостоянияПенсионныхСчетов,3,Расшифровка,уп_СостоянияПССрезПоследних.Расшифровка,уп_СостоянияПССрезПоследних,Расшифровка,false
123,ВТ_СостоянияПенсионныхСчетов,4,ДатаНакопительногоПериода,"ВЫБОР
		КОГДА ЕСТЬNULL(уп_СостоянияПССрезПервыхНакопительный.Период, ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)) > &КонецПериода
			ТОГДА ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
		ИНАЧЕ ЕСТЬNULL(уп_СостоянияПССрезПервыхНакопительный.Период, ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0))
	КОНЕЦ",,,true
123,ВТ_СостоянияПенсионныхСчетов,5,ДатаВыплатногоПериода,"ВЫБОР
		КОГДА ЕСТЬNULL(уп_СостоянияПССрезПервыхВыплатной.Период, ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)) > &КонецПериода
			ТОГДА ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
		ИНАЧЕ ЕСТЬNULL(уп_СостоянияПССрезПервыхВыплатной.Период, ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0))
	КОНЕЦ",,,true
124,Подзапрос_19,0,ПенсионныйСчет,ВТ_ПенсионныеСчета.ПенсионныйСчет,ВТ_ПенсионныеСчета,ПенсионныйСчет,false
125,ВТ_ПенсионныеСчета_НеИПС,0,ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства,ПенсионныйСчет,false
125,ВТ_ПенсионныеСчета_НеИПС,1,ТипПенсионногоСчета,ВТ_ПенсионныеСчета_Свойства.ТипПенсионногоСчета,ВТ_ПенсионныеСчета_Свойства,ТипПенсионногоСчета,false
126,ВТ_СчетаДоговоров_СчетаУчастников,0,ПенсионныйСчетДоговора,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчетДоговора,ВТ_ПенсионныеСчета_Свойства,ПенсионныйСчетДоговора,false
126,ВТ_СчетаДоговоров_СчетаУчастников,1,ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства,ПенсионныйСчет,false
127,ВТ_ПенсионныеСчета_Орг_ПС_ТР,0,Организация,ВТ_ПенсионныеСчета_Свойства.Организация,ВТ_ПенсионныеСчета_Свойства,Организация,false
127,ВТ_ПенсионныеСчета_Орг_ПС_ТР,1,ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства,ПенсионныйСчет,false
127,ВТ_ПенсионныеСчета_Орг_ПС_ТР,2,ТипРезерва,ВТ_ТипыРезервов.ТипРезерва,ВТ_ТипыРезервов,ТипРезерва,false
128,ВТ_ПенсионныеСчета_Орг_Уч_ПС,0,Организация,ВТ_ПенсионныеСчета_Свойства.Организация,ВТ_ПенсионныеСчета_Свойства,Организация,false
128,ВТ_ПенсионныеСчета_Орг_Уч_ПС,1,Участник,ВТ_ПенсионныеСчета_Свойства.Участник,ВТ_ПенсионныеСчета_Свойства,Участник,false
128,ВТ_ПенсионныеСчета_Орг_Уч_ПС,2,ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства,ПенсионныйСчет,false
129,ВТ_ПенсионныеДоговоры,0,ПенсионныйДоговор,ВТ_ПенсионныеСчета_Свойства.ПенсионныйДоговор,ВТ_ПенсионныеСчета_Свойства,ПенсионныйДоговор,false
130,ВТ_ПараметрыПенсионныхДоговоров,0,ПенсионныйДоговор,уп_ПараметрыПенсионногоДоговораСрезПоследних.ПенсионныйДоговор,уп_ПараметрыПенсионногоДоговораСрезПоследних,ПенсионныйДоговор,false
